Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales
01/08/2018,04/08/2018,Second Class,HK-14890,93905.0,OFF-BI-10002735,54.896
14/07/2017,14/07/2017,Same Day,RH-19600,35810.0,TEC-AC-10002345,29.0
10/08/2018,15/08/2018,Standard Class,IL-15100,47201.0,OFF-EN-10003134,70.08
10/08/2018,15/08/2018,Standard Class,IL-15100,47201.0,FUR-FU-10003708,121.3
10/08/2018,15/08/2018,Standard Class,IL-15100,47201.0,TEC-PH-10003645,1454.49
25/06/2017,29/06/2017,Standard Class,AS-10240,90049.0,OFF-AP-10000692,60.81
10/12/2017,17/12/2017,Standard Class,AP-10915,98105.0,OFF-BI-10001718,153.552
10/12/2017,17/12/2017,Standard Class,AP-10915,98105.0,OFF-AP-10002082,65.34
10/12/2017,17/12/2017,Standard Class,AP-10915,98105.0,OFF-PA-10001125,123.92
10/12/2017,17/12/2017,Standard Class,AP-10915,98105.0,OFF-AP-10000252,35.1
10/12/2017,17/12/2017,Standard Class,AP-10915,98105.0,TEC-AC-10003038,44.75
01/12/2017,06/12/2017,Standard Class,AG-10390,37918.0,OFF-AR-10000940,4.704
28/11/2015,04/12/2015,Standard Class,BF-11080,36116.0,OFF-AR-10001954,14.67
28/03/2016,02/04/2016,Standard Class,CK-12205,19120.0,OFF-PA-10003177,15.552
28/03/2016,02/04/2016,Standard Class,CK-12205,19120.0,OFF-PA-10000533,5.232
01/06/2015,06/06/2015,Standard Class,LT-17110,72209.0,FUR-FU-10001935,22.2
01/06/2015,06/06/2015,Standard Class,LT-17110,72209.0,TEC-PH-10002563,881.93
06/09/2016,12/09/2016,Standard Class,BT-11305,98103.0,OFF-BI-10002160,6.096
06/09/2016,12/09/2016,Standard Class,BT-11305,98103.0,FUR-FU-10004748,191.82
29/06/2016,05/07/2016,Standard Class,SC-20725,17602.0,FUR-FU-10001473,20.104
10/09/2017,12/09/2017,Second Class,CG-12040,37620.0,OFF-AR-10000538,67.56
14/07/2015,20/07/2015,Standard Class,AW-10930,60505.0,OFF-BI-10001098,29.932
14/07/2015,20/07/2015,Standard Class,AW-10930,60505.0,TEC-PH-10001552,38.272
22/08/2016,26/08/2016,Standard Class,RB-19705,10009.0,OFF-AR-10000390,16.52
14/11/2015,16/11/2015,Second Class,ML-17410,6824.0,TEC-PH-10001079,832.93
14/11/2015,16/11/2015,Second Class,ML-17410,6824.0,OFF-BI-10003460,43.8
27/11/2017,30/11/2017,First Class,VB-21745,48146.0,OFF-AP-10003842,167.292
21/11/2018,25/11/2018,Standard Class,SW-20275,10035.0,FUR-FU-10003535,27.42
01/10/2018,02/10/2018,First Class,NS-18505,95123.0,OFF-BI-10002012,1.44
01/10/2018,02/10/2018,First Class,NS-18505,95123.0,OFF-BI-10001922,61.776
01/10/2018,02/10/2018,First Class,NS-18505,95123.0,OFF-AP-10000576,241.96
01/10/2018,02/10/2018,First Class,NS-18505,95123.0,FUR-CH-10000553,108.608
20/09/2015,25/09/2015,Standard Class,DB-13555,32216.0,OFF-AR-10003469,2.816
28/07/2018,01/08/2018,Standard Class,MH-17620,94110.0,OFF-BI-10000145,9.984
28/07/2018,01/08/2018,Standard Class,MH-17620,94110.0,OFF-ST-10001580,14.98
28/07/2018,01/08/2018,Standard Class,MH-17620,94110.0,TEC-PH-10001817,1145.6
06/12/2016,06/12/2016,Same Day,DK-13375,43302.0,TEC-PH-10001578,485.94
06/12/2016,06/12/2016,Same Day,DK-13375,43302.0,OFF-AR-10004078,37.376
06/12/2016,06/12/2016,Same Day,DK-13375,43302.0,FUR-CH-10004860,70.686
31/07/2018,05/08/2018,Standard Class,EA-14035,19134.0,OFF-PA-10003790,54.816
19/03/2017,21/03/2017,Second Class,BT-11440,80122.0,FUR-BO-10002202,72.294
29/07/2018,03/08/2018,Standard Class,LA-16780,78745.0,OFF-FA-10003059,2.896
29/07/2018,03/08/2018,Standard Class,LA-16780,78745.0,TEC-PH-10002496,124.792
01/10/2017,05/10/2017,Standard Class,GM-14680,10024.0,FUR-TA-10003238,330.588
31/03/2015,05/04/2015,Standard Class,AA-10315,94122.0,OFF-BI-10004390,673.568
31/03/2015,05/04/2015,Standard Class,AA-10315,94122.0,OFF-AP-10002765,52.98
26/06/2018,01/07/2018,Standard Class,DB-13405,46350.0,FUR-FU-10000293,526.45
09/07/2018,14/07/2018,Standard Class,JH-15820,60610.0,OFF-ST-10003692,228.92
14/12/2016,16/12/2016,Second Class,DJ-13630,97206.0,TEC-PH-10001051,319.968
05/12/2018,10/12/2018,Standard Class,QJ-19255,,TEC-AC-10001013,205.03
15/09/2016,17/09/2016,Second Class,CT-11995,46203.0,OFF-ST-10000025,190.86
15/09/2016,17/09/2016,Second Class,CT-11995,46203.0,OFF-AR-10000817,24.32
15/07/2017,21/07/2017,Standard Class,RH-19510,84604.0,OFF-SU-10000952,44.4
20/04/2018,26/04/2018,Standard Class,SJ-20125,60610.0,FUR-FU-10004597,44.4
15/11/2017,17/11/2017,Second Class,TG-21310,90049.0,OFF-BI-10003527,1016.792
15/11/2017,17/11/2017,Second Class,TG-21310,90049.0,OFF-BI-10002982,38.136
26/11/2017,01/12/2017,Standard Class,CT-11995,19134.0,TEC-PH-10004165,494.982
21/11/2018,25/11/2018,Standard Class,BF-11005,91104.0,OFF-ST-10003442,56.56
21/11/2018,25/11/2018,Standard Class,BF-11005,91104.0,OFF-AR-10003856,5.56
21/11/2018,25/11/2018,Standard Class,BF-11005,91104.0,OFF-FA-10004248,9.02
21/11/2018,25/11/2018,Standard Class,BF-11005,91104.0,OFF-AP-10001492,8.62
21/11/2018,25/11/2018,Standard Class,BF-11005,91104.0,TEC-PH-10004165,659.976
15/02/2016,18/02/2016,Second Class,JM-16195,90004.0,OFF-PA-10004285,13.36
15/02/2016,18/02/2016,Second Class,JM-16195,90004.0,OFF-BI-10001628,41.72
15/02/2016,18/02/2016,Second Class,JM-16195,90004.0,OFF-BI-10000546,11.52
15/02/2016,18/02/2016,Second Class,JM-16195,90004.0,OFF-AP-10001391,541.44
15/02/2016,18/02/2016,Second Class,JM-16195,90004.0,OFF-PA-10000477,19.44
15/04/2017,17/04/2017,Second Class,JK-16120,92105.0,OFF-PA-10004327,143.7
28/09/2016,01/10/2016,First Class,HG-14965,94110.0,OFF-AP-10000696,43.26
28/09/2016,01/10/2016,First Class,HG-14965,94110.0,OFF-AP-10002082,43.56
17/09/2017,22/09/2017,Standard Class,LA-16780,4401.0,TEC-PH-10001944,437.85
17/09/2017,22/09/2017,Standard Class,LA-16780,4401.0,FUR-FU-10004952,109.48
16/06/2018,19/06/2018,First Class,TS-21610,94122.0,FUR-CH-10000015,1212.96
16/06/2018,19/06/2018,First Class,TS-21610,94122.0,OFF-PA-10001776,18.54
08/11/2016,10/11/2016,Second Class,MZ-17335,92024.0,OFF-FA-10002280,5.0
08/11/2016,10/11/2016,Second Class,MZ-17335,92024.0,TEC-AC-10002049,371.97
18/12/2016,18/12/2016,Same Day,MW-18220,10035.0,TEC-AC-10002253,166.24
06/02/2018,09/02/2018,First Class,MV-17485,22204.0,FUR-BO-10004015,359.97
14/11/2017,16/11/2017,Second Class,AA-10375,30318.0,TEC-AC-10004145,499.98
14/11/2017,16/11/2017,Second Class,AA-10375,30318.0,OFF-PA-10002479,5.28
14/11/2017,16/11/2017,Second Class,AA-10375,30318.0,OFF-BI-10004970,8.26
12/10/2018,12/10/2018,Same Day,SM-20320,28110.0,OFF-PA-10003919,7.968
17/09/2018,17/09/2018,Same Day,TP-21415,98115.0,OFF-PA-10002001,12.96
20/12/2018,26/12/2018,Standard Class,DK-13225,14609.0,OFF-PA-10002787,6.48
20/12/2018,26/12/2018,Standard Class,DK-13225,14609.0,OFF-BI-10003291,6.984
02/12/2018,07/12/2018,Standard Class,MK-17905,33180.0,OFF-AR-10004344,47.96
21/09/2016,27/09/2016,Standard Class,CS-12130,98105.0,OFF-ST-10003123,199.74
06/03/2016,11/03/2016,Standard Class,JL-15850,94122.0,FUR-FU-10000308,435.26
06/03/2016,11/03/2016,Standard Class,JL-15850,94122.0,TEC-CO-10003763,1119.984
03/10/2015,08/10/2015,Second Class,AR-10405,90036.0,FUR-TA-10001866,143.432
03/10/2015,08/10/2015,Second Class,AR-10405,90036.0,FUR-CH-10002774,122.352
27/06/2015,01/07/2015,Standard Class,LM-17065,38671.0,OFF-ST-10004337,306.2
27/06/2015,01/07/2015,Standard Class,LM-17065,38671.0,FUR-TA-10001039,85.98
27/06/2015,01/07/2015,Standard Class,LM-17065,38671.0,TEC-AC-10000109,223.96
30/10/2018,02/11/2018,First Class,JK-15625,98115.0,FUR-CH-10003833,97.568
30/10/2018,02/11/2018,First Class,JK-15625,98115.0,FUR-CH-10004289,614.272
30/10/2018,02/11/2018,First Class,JK-15625,98115.0,FUR-BO-10004467,199.98
03/09/2017,05/09/2017,First Class,FM-14215,6457.0,OFF-PA-10002713,48.16
05/03/2016,09/03/2016,Standard Class,SF-20200,47362.0,TEC-PH-10001552,23.92
05/03/2016,09/03/2016,Standard Class,SF-20200,47362.0,OFF-AP-10002222,60.69
05/05/2017,08/05/2017,First Class,PJ-18835,37130.0,OFF-PA-10003971,14.352
17/11/2018,23/11/2018,Standard Class,CS-12355,24153.0,OFF-AP-10004036,35.04
01/06/2018,05/06/2018,Second Class,BB-10990,43615.0,OFF-AP-10002287,17.48
10/06/2018,13/06/2018,First Class,BW-11200,90032.0,OFF-AR-10002375,16.4
08/01/2018,11/01/2018,First Class,RS-19420,98115.0,FUR-TA-10001950,892.98
20/04/2016,25/04/2016,Standard Class,TS-21160,31907.0,TEC-PH-10001557,287.97
20/04/2016,25/04/2016,Standard Class,TS-21160,31907.0,FUR-FU-10002937,595.38
20/04/2016,25/04/2016,Standard Class,TS-21160,31907.0,OFF-PA-10001166,12.96
01/11/2016,06/11/2016,Standard Class,QJ-19255,10009.0,TEC-PH-10000347,4.95
23/12/2018,27/12/2018,Standard Class,FM-14215,6457.0,FUR-FU-10003708,181.95
01/11/2016,05/11/2016,Standard Class,VD-21670,10011.0,OFF-PA-10002659,13.52
01/11/2016,05/11/2016,Standard Class,VD-21670,10011.0,FUR-FU-10000965,259.7
01/11/2016,05/11/2016,Standard Class,VD-21670,10011.0,TEC-PH-10001527,42.95
01/11/2016,05/11/2016,Standard Class,VD-21670,10011.0,TEC-AC-10001838,1399.93
01/11/2016,05/11/2016,Standard Class,VD-21670,10011.0,TEC-PH-10002597,503.96
14/11/2015,18/11/2015,Standard Class,JL-15505,48640.0,OFF-BI-10000756,12.72
14/11/2015,18/11/2015,Standard Class,JL-15505,48640.0,OFF-BI-10000546,11.52
17/01/2017,21/01/2017,Standard Class,DL-13495,31907.0,TEC-AC-10001142,316.0
17/09/2018,22/09/2018,Second Class,MO-17800,30076.0,FUR-CH-10000785,723.92
17/09/2018,22/09/2018,Second Class,MO-17800,30076.0,OFF-PA-10000474,106.32
23/12/2017,24/12/2017,First Class,BP-11185,60623.0,FUR-BO-10003441,141.372
06/08/2016,08/08/2016,First Class,MS-17980,77041.0,OFF-PA-10004156,27.216
05/11/2018,09/11/2018,Standard Class,SV-20935,10009.0,TEC-AC-10001432,390.75
11/06/2018,12/06/2018,First Class,BC-11125,85345.0,FUR-CH-10001394,280.792
11/06/2018,12/06/2018,First Class,BC-11125,85345.0,OFF-ST-10002370,68.448
11/06/2018,12/06/2018,First Class,BC-11125,85345.0,OFF-AR-10002956,88.04
11/06/2018,12/06/2018,First Class,BC-11125,85345.0,OFF-AR-10001955,15.872
11/06/2018,12/06/2018,First Class,BC-11125,85345.0,OFF-ST-10001809,215.592
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,OFF-LA-10004093,14.62
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,OFF-AP-10002118,416.32
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,OFF-BI-10000404,43.0
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,FUR-CH-10003833,182.94
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,OFF-BI-10002072,60.83
20/07/2018,25/07/2018,Standard Class,EM-13825,57103.0,TEC-AC-10003095,389.97
23/12/2016,26/12/2016,First Class,BD-11500,23223.0,OFF-AP-10001563,194.32
20/03/2018,24/03/2018,Standard Class,HW-14935,98115.0,TEC-AC-10000358,265.93
31/12/2016,03/01/2017,Second Class,KC-16255,42420.0,OFF-BI-10004492,94.74
31/12/2016,03/01/2017,Second Class,KC-16255,42420.0,OFF-BI-10001072,60.64
31/12/2016,03/01/2017,Second Class,KC-16255,42420.0,OFF-BI-10003707,76.3
31/12/2016,03/01/2017,Second Class,KC-16255,42420.0,OFF-BI-10000977,364.8
15/09/2016,19/09/2016,Second Class,BM-11575,10035.0,OFF-BI-10002082,79.872
15/09/2016,19/09/2016,Second Class,BM-11575,10035.0,FUR-BO-10004709,46.384
15/09/2016,19/09/2016,Second Class,BM-11575,10035.0,OFF-PA-10002365,12.96
23/09/2018,26/09/2018,First Class,KN-16705,80525.0,OFF-EN-10004147,14.352
25/12/2016,29/12/2016,Standard Class,JD-16150,19140.0,FUR-FU-10001468,547.136
24/09/2017,26/09/2017,Second Class,LA-16780,90004.0,OFF-ST-10000642,41.96
24/09/2017,26/09/2017,Second Class,LA-16780,90004.0,OFF-PA-10000380,41.7
21/03/2018,25/03/2018,Standard Class,RW-19690,47905.0,OFF-PA-10004071,277.4
21/03/2018,25/03/2018,Standard Class,RW-19690,47905.0,OFF-PA-10004971,5.78
30/09/2015,04/10/2015,Standard Class,KW-16570,37042.0,OFF-AP-10000696,69.216
10/12/2018,10/12/2018,Same Day,CC-12220,6824.0,OFF-EN-10004030,10.86
10/12/2018,10/12/2018,Same Day,CC-12220,6824.0,OFF-AP-10000026,426.79
23/08/2015,23/08/2015,Same Day,RH-19495,10009.0,OFF-PA-10003936,25.92
23/08/2015,23/08/2015,Same Day,RH-19495,10009.0,OFF-PA-10004530,45.92
19/08/2015,24/08/2015,Standard Class,JK-15625,43229.0,OFF-AR-10004930,10.72
10/11/2017,15/11/2017,Standard Class,DC-13285,31088.0,OFF-AR-10004999,41.86
31/12/2015,03/01/2016,First Class,GM-14455,2038.0,FUR-FU-10002501,63.2
31/12/2015,03/01/2016,First Class,GM-14455,2038.0,TEC-AC-10000358,113.97
26/07/2015,30/07/2015,Second Class,CL-11890,60623.0,OFF-ST-10004804,123.552
22/02/2017,28/02/2017,Standard Class,PV-18985,53209.0,OFF-AP-10001205,490.32
13/03/2017,18/03/2017,Standard Class,LT-17110,78207.0,OFF-PA-10000659,70.08
13/03/2017,18/03/2017,Standard Class,LT-17110,78207.0,OFF-BI-10004141,1.272
13/03/2017,18/03/2017,Standard Class,LT-17110,78207.0,FUR-TA-10004619,557.585
02/12/2018,03/12/2018,Same Day,AM-10360,90032.0,OFF-BI-10004187,9.024
02/12/2018,03/12/2018,Same Day,AM-10360,90032.0,OFF-BI-10000632,69.456
02/12/2018,03/12/2018,Same Day,AM-10360,90032.0,OFF-PA-10003724,10.86
02/12/2018,03/12/2018,Same Day,AM-10360,90032.0,OFF-AP-10002765,79.47
02/12/2018,03/12/2018,Same Day,AM-10360,90032.0,OFF-AR-10001868,10.08
31/08/2016,02/09/2016,First Class,SC-20260,94122.0,FUR-BO-10002545,1552.831
31/08/2016,02/09/2016,First Class,SC-20260,94122.0,OFF-BI-10002735,137.24
31/08/2016,02/09/2016,First Class,SC-20260,94122.0,TEC-AC-10004864,36.51
31/08/2016,02/09/2016,First Class,SC-20260,94122.0,TEC-MA-10000597,239.976
17/03/2015,21/03/2015,Standard Class,CP-12340,10024.0,FUR-TA-10003473,1579.746
17/03/2015,21/03/2015,Standard Class,CP-12340,10024.0,FUR-TA-10001950,1071.576
17/03/2015,21/03/2015,Standard Class,CP-12340,10024.0,FUR-TA-10004175,613.908
17/03/2015,21/03/2015,Standard Class,CP-12340,10024.0,OFF-PA-10002960,34.86
17/03/2015,21/03/2015,Standard Class,CP-12340,10024.0,OFF-PA-10000919,155.04
16/04/2018,20/04/2018,Standard Class,RF-19840,43229.0,OFF-BI-10001553,13.71
13/03/2017,18/03/2017,Standard Class,AB-10060,22980.0,FUR-FU-10004864,127.88
13/03/2017,18/03/2017,Standard Class,AB-10060,22980.0,OFF-AP-10004540,160.32
13/03/2017,18/03/2017,Standard Class,AB-10060,22980.0,OFF-BI-10004965,46.0
24/11/2015,26/11/2015,Second Class,EH-13990,95823.0,FUR-CH-10001714,120.712
10/02/2018,13/02/2018,First Class,MN-17935,20735.0,OFF-PA-10002464,23.12
23/09/2017,27/09/2017,Standard Class,KL-16555,45014.0,FUR-FU-10002298,532.704
23/09/2017,27/09/2017,Standard Class,KL-16555,45014.0,OFF-AR-10000315,4.912
07/07/2018,09/07/2018,Second Class,MP-17965,2886.0,TEC-AC-10004353,252.0
07/07/2017,11/07/2017,Second Class,BF-11020,60505.0,FUR-FU-10004973,60.288
07/07/2017,11/07/2017,Second Class,BF-11020,60505.0,OFF-FA-10000936,2.632
07/07/2017,11/07/2017,Second Class,BF-11020,60505.0,OFF-PA-10001609,23.688
07/07/2017,11/07/2017,Second Class,BF-11020,60505.0,FUR-CH-10000785,253.372
24/01/2018,30/01/2018,Standard Class,TP-21130,30080.0,OFF-FA-10000053,5.67
19/08/2015,21/08/2015,Second Class,MS-17770,43229.0,OFF-BI-10001718,76.776
19/08/2015,21/08/2015,Second Class,MS-17770,43229.0,OFF-SU-10004768,9.184
06/12/2016,11/12/2016,Standard Class,KM-16375,91360.0,OFF-PA-10003883,32.75
06/05/2017,10/05/2017,Standard Class,BE-11455,44052.0,OFF-FA-10004248,7.216
06/05/2017,10/05/2017,Standard Class,BE-11455,44052.0,OFF-PA-10002581,49.568
06/05/2017,10/05/2017,Standard Class,BE-11455,44052.0,FUR-FU-10004848,54.712
25/03/2018,26/03/2018,First Class,CV-12295,93727.0,OFF-AP-10002403,176.04
25/03/2018,26/03/2018,First Class,CV-12295,93727.0,OFF-AR-10003087,16.02
25/03/2018,26/03/2018,First Class,CV-12295,93727.0,OFF-BI-10002026,185.92
25/03/2018,26/03/2018,First Class,CV-12295,93727.0,TEC-PH-10000141,211.168
25/03/2018,26/03/2018,First Class,CV-12295,93727.0,TEC-CO-10000971,479.984
12/12/2016,15/12/2016,First Class,DK-13375,92105.0,OFF-FA-10001229,7.86
12/12/2016,15/12/2016,First Class,DK-13375,92105.0,OFF-BI-10002437,24.448
06/12/2016,10/12/2016,Standard Class,SG-20605,10009.0,OFF-PA-10004255,6.48
06/12/2016,10/12/2016,Standard Class,SG-20605,10009.0,OFF-PA-10001184,41.86
06/12/2016,10/12/2016,Standard Class,SG-20605,10009.0,TEC-AC-10002637,1619.91
06/12/2016,10/12/2016,Standard Class,SG-20605,10009.0,FUR-FU-10002878,113.92
17/03/2017,23/03/2017,Standard Class,CS-12355,2148.0,OFF-AR-10000588,39.68
14/11/2016,19/11/2016,Standard Class,PJ-18835,10035.0,TEC-AC-10002217,37.6
14/11/2016,19/11/2016,Standard Class,PJ-18835,10035.0,TEC-AC-10001267,59.9
14/11/2016,19/11/2016,Standard Class,PJ-18835,10035.0,OFF-PA-10004041,37.0
14/08/2018,16/08/2018,Second Class,NP-18700,94109.0,OFF-LA-10001613,5.76
14/08/2018,16/08/2018,Second Class,NP-18700,94109.0,OFF-AR-10000246,16.68
09/09/2018,15/09/2018,Standard Class,SB-20290,29501.0,OFF-ST-10001809,628.81
09/09/2018,15/09/2018,Standard Class,SB-20290,29501.0,OFF-ST-10002214,56.45
01/04/2018,04/04/2018,Second Class,AS-10090,65807.0,OFF-ST-10000649,94.2
01/04/2018,04/04/2018,Second Class,AS-10090,65807.0,OFF-EN-10001990,28.4
27/09/2017,03/10/2017,Standard Class,HM-14860,77340.0,FUR-BO-10000780,956.6648
07/10/2018,11/10/2018,Standard Class,MG-18145,90045.0,TEC-AC-10002049,1115.91
07/10/2018,11/10/2018,Standard Class,MG-18145,90045.0,TEC-PH-10003555,128.744
07/10/2018,11/10/2018,Standard Class,MG-18145,90045.0,TEC-PH-10000702,79.92
20/01/2018,25/01/2018,Standard Class,TM-21010,94122.0,OFF-AR-10003631,24.2
20/01/2018,25/01/2018,Standard Class,TM-21010,94122.0,TEC-PH-10003072,359.976
23/03/2018,25/03/2018,First Class,BE-11335,94122.0,FUR-FU-10000758,211.84
01/08/2015,06/08/2015,Standard Class,AS-10630,19120.0,OFF-FA-10000992,5.68
07/06/2016,09/06/2016,Second Class,EM-13810,90036.0,OFF-BI-10004187,7.52
12/11/2015,16/11/2015,Standard Class,JA-15970,90045.0,OFF-PA-10001947,11.96
12/11/2015,16/11/2015,Standard Class,JA-15970,90045.0,FUR-TA-10002356,629.064
29/12/2017,02/01/2018,Standard Class,TB-21595,53209.0,FUR-CH-10001714,754.45
06/07/2016,11/07/2016,Standard Class,PP-18955,1040.0,FUR-BO-10002824,301.96
12/10/2018,18/10/2018,Standard Class,ML-18040,87105.0,TEC-AC-10002842,595.0
12/10/2018,18/10/2018,Standard Class,ML-18040,87105.0,OFF-BI-10002082,79.872
21/05/2017,28/05/2017,Standard Class,LC-16930,89431.0,TEC-MA-10000112,2396.4
09/11/2018,14/11/2018,Standard Class,MC-17590,92236.0,OFF-ST-10002289,63.56
09/11/2018,14/11/2018,Standard Class,MC-17590,92236.0,TEC-AC-10004171,99.99
18/04/2017,23/04/2017,Standard Class,CR-12580,60126.0,OFF-ST-10003656,230.376
18/04/2017,23/04/2017,Standard Class,CR-12580,60126.0,OFF-PA-10001560,9.664
25/12/2018,30/12/2018,Standard Class,SV-20935,45014.0,TEC-AC-10002473,158.928
25/12/2018,30/12/2018,Standard Class,SV-20935,45014.0,OFF-BI-10000632,13.023
25/12/2018,30/12/2018,Standard Class,SV-20935,45014.0,FUR-TA-10002645,273.06
25/12/2018,30/12/2018,Standard Class,SV-20935,45014.0,OFF-FA-10002975,39.312
11/06/2017,17/06/2017,Standard Class,MZ-17515,76017.0,OFF-BI-10003784,1.344
11/06/2017,17/06/2017,Standard Class,MZ-17515,76017.0,OFF-BI-10001617,8.272
11/06/2017,17/06/2017,Standard Class,MZ-17515,76017.0,FUR-FU-10004415,12.544
13/05/2018,20/05/2018,Standard Class,RB-19795,94110.0,OFF-LA-10000240,58.48
28/12/2018,02/01/2019,Standard Class,HM-14860,98103.0,FUR-FU-10001935,7.4
25/03/2015,01/04/2015,Standard Class,AZ-10750,10009.0,FUR-CH-10002439,366.786
28/05/2018,01/06/2018,Standard Class,JH-15910,77070.0,TEC-PH-10001536,54.368
14/11/2016,17/11/2016,First Class,PJ-18835,22153.0,OFF-EN-10001532,33.96
14/11/2016,17/11/2016,First Class,PJ-18835,22153.0,OFF-AP-10003057,826.11
03/07/2018,10/07/2018,Standard Class,CA-12265,87401.0,FUR-FU-10003708,545.85
18/11/2015,20/11/2015,Second Class,PW-19240,80027.0,FUR-TA-10000849,145.98
18/11/2015,20/11/2015,Second Class,PW-19240,80027.0,OFF-PA-10002259,35.808
17/07/2018,22/07/2018,Standard Class,SW-20455,33614.0,FUR-FU-10002597,7.904
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,TEC-PH-10004614,345.0
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,FUR-TA-10003748,174.286
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,OFF-AP-10003217,662.84
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,TEC-AC-10002399,95.1
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,OFF-EN-10002973,26.88
22/05/2017,27/05/2017,Standard Class,AF-10870,7055.0,TEC-PH-10001336,257.98
25/09/2016,01/10/2016,Standard Class,AM-10705,90004.0,OFF-EN-10000461,17.48
31/10/2017,06/11/2017,Standard Class,BD-11320,19143.0,FUR-CH-10000988,492.835
14/09/2016,17/09/2016,Second Class,CM-12385,29406.0,OFF-ST-10001809,269.49
05/11/2017,10/11/2017,Standard Class,CS-12400,95123.0,OFF-BI-10003963,29.12
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-LA-10000081,18.75
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,TEC-PH-10000149,119.7
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-BI-10000605,9.144
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,TEC-AC-10002399,57.06
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,TEC-AC-10003038,71.6
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-ST-10000344,107.44
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-LA-10004093,7.31
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-AR-10001683,59.1
17/03/2018,22/03/2018,Second Class,DB-13405,10011.0,OFF-ST-10003455,46.53
15/08/2018,21/08/2018,Standard Class,JG-15160,7060.0,OFF-AP-10002578,97.84
11/07/2016,13/07/2016,Second Class,SC-20380,98115.0,OFF-PA-10001763,29.97
11/07/2016,13/07/2016,Second Class,SC-20380,98115.0,OFF-BI-10001597,98.352
03/12/2018,09/12/2018,Standard Class,CS-12460,10009.0,OFF-BI-10001524,83.92
03/12/2018,09/12/2018,Standard Class,CS-12460,10009.0,OFF-BI-10001553,14.624
03/12/2018,09/12/2018,Standard Class,CS-12460,10009.0,TEC-PH-10000576,136.99
03/12/2018,09/12/2018,Standard Class,CS-12460,10009.0,OFF-LA-10001317,3.15
04/05/2018,08/05/2018,Standard Class,MK-18160,23602.0,OFF-PA-10000726,9.11
04/05/2018,08/05/2018,Standard Class,MK-18160,23602.0,OFF-ST-10003306,571.44
04/05/2018,08/05/2018,Standard Class,MK-18160,23602.0,OFF-PA-10004983,32.4
04/05/2018,08/05/2018,Standard Class,MK-18160,23602.0,OFF-ST-10001291,16.91
22/01/2017,28/01/2017,Standard Class,CM-11935,28314.0,FUR-FU-10002107,14.272
22/01/2017,28/01/2017,Standard Class,CM-11935,28314.0,FUR-BO-10002213,451.136
22/01/2017,28/01/2017,Standard Class,CM-11935,28314.0,OFF-AP-10000692,64.864
03/11/2017,06/11/2017,First Class,PF-19225,90032.0,FUR-CH-10001190,217.584
03/11/2017,06/11/2017,First Class,PF-19225,90032.0,TEC-AC-10000682,82.95
03/11/2017,06/11/2017,First Class,PF-19225,90032.0,OFF-LA-10004545,87.71
03/11/2017,06/11/2017,First Class,PF-19225,90032.0,OFF-AP-10003057,1101.48
04/09/2018,08/09/2018,Second Class,GM-14695,90036.0,FUR-TA-10000198,1322.352
13/09/2015,19/09/2015,Standard Class,DC-12850,10011.0,OFF-AR-10002833,5.46
19/06/2018,25/06/2018,Standard Class,FO-14305,75220.0,OFF-SU-10002557,11.184
19/06/2018,25/06/2018,Standard Class,FO-14305,75220.0,OFF-ST-10003656,153.584
24/12/2018,31/12/2018,Standard Class,AH-10210,98105.0,OFF-ST-10001097,1003.62
28/08/2018,03/09/2018,Standard Class,KN-16705,98105.0,TEC-PH-10000912,35.168
28/08/2018,03/09/2018,Standard Class,KN-16705,98105.0,FUR-TA-10000617,1137.75
28/08/2018,03/09/2018,Standard Class,KN-16705,98105.0,OFF-BI-10001658,99.68
28/08/2018,03/09/2018,Standard Class,KN-16705,98105.0,OFF-AR-10003856,5.56
02/01/2016,04/01/2016,Second Class,CB-12535,19711.0,OFF-ST-10001837,85.52
02/01/2016,04/01/2016,Second Class,CB-12535,19711.0,OFF-AR-10001473,9.84
02/01/2016,04/01/2016,Second Class,CB-12535,19711.0,OFF-PA-10004285,20.04
09/10/2016,13/10/2016,Second Class,TB-21250,10024.0,TEC-PH-10001835,631.96
09/10/2016,13/10/2016,Second Class,TB-21250,10024.0,OFF-PA-10002245,23.92
