Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales
2016-09-17,2016-09-21,Standard Class,LS-16975,10035.0,FUR-TA-10004154,344.22
2017-08-23,2017-08-30,Standard Class,MH-18115,78577.0,OFF-ST-10002743,727.296
2017-08-23,2017-08-30,Standard Class,MH-18115,78577.0,FUR-FU-10004973,22.608
2017-08-23,2017-08-30,Standard Class,MH-18115,78577.0,TEC-AC-10002842,666.4
2016-11-08,2016-11-14,Standard Class,SC-20095,84084.0,OFF-FA-10002701,5.04
2016-11-08,2016-11-14,Standard Class,SC-20095,84084.0,OFF-PA-10001125,92.94
2016-11-08,2016-11-14,Standard Class,SC-20095,84084.0,FUR-FU-10004090,66.69
2016-11-08,2016-11-14,Standard Class,SC-20095,84084.0,OFF-BI-10001510,91.68
2018-11-17,2018-11-23,Standard Class,JB-16000,78521.0,FUR-BO-10002202,327.7328
2016-11-08,2016-11-13,Standard Class,AC-10450,10011.0,OFF-BI-10001922,52.272
2016-11-08,2016-11-13,Standard Class,AC-10450,10011.0,OFF-PA-10001667,17.94
2018-04-22,2018-04-26,Standard Class,MO-17800,19140.0,FUR-FU-10001488,254.352
2015-08-24,2015-08-24,Same Day,RB-19645,59102.0,OFF-BI-10002799,8.288
2018-12-17,2018-12-21,Standard Class,AI-10855,23320.0,FUR-CH-10003846,504.9
2017-03-24,2017-03-28,Standard Class,DR-12880,97030.0,TEC-PH-10003691,403.168
2016-09-21,2016-09-27,Standard Class,DM-12955,48146.0,FUR-BO-10000468,194.32
2016-09-21,2016-09-27,Standard Class,DM-12955,48146.0,OFF-AR-10001044,25.99
2017-11-21,2017-11-26,Standard Class,JH-16180,97030.0,FUR-CH-10003833,195.136
2018-09-16,2018-09-21,Standard Class,AB-10060,19143.0,OFF-PA-10004355,20.736
2016-06-11,2016-06-16,Standard Class,BD-11605,71203.0,TEC-AC-10003038,53.7
2016-06-11,2016-06-16,Standard Class,BD-11605,71203.0,OFF-BI-10002799,36.26
2016-06-11,2016-06-16,Standard Class,BD-11605,71203.0,OFF-AR-10003582,56.3
2016-06-11,2016-06-16,Standard Class,BD-11605,71203.0,OFF-PA-10004451,32.4
2016-06-11,2016-06-16,Standard Class,BD-11605,71203.0,FUR-FU-10004666,29.16
2018-10-03,2018-10-08,Standard Class,AS-10045,91104.0,FUR-TA-10001520,171.288
2017-05-05,2017-05-09,Standard Class,ZD-21925,37421.0,FUR-FU-10004270,16.72
2018-09-11,2018-09-12,Same Day,KF-16285,90805.0,OFF-PA-10003172,12.96
2018-09-11,2018-09-12,Same Day,KF-16285,90805.0,OFF-EN-10002312,22.18
2018-09-11,2018-09-12,Same Day,KF-16285,90805.0,FUR-CH-10002320,2054.272
2016-04-30,2016-05-02,Second Class,BP-11230,45373.0,TEC-PH-10001530,1022.97
2018-11-06,2018-11-10,Second Class,CC-12430,55407.0,OFF-AR-10001216,13.9
2018-11-06,2018-11-10,Second Class,CC-12430,55407.0,OFF-PA-10003127,26.38
2015-09-30,2015-10-04,Standard Class,DB-13615,98105.0,OFF-BI-10003910,43.176
2018-04-02,2018-04-04,First Class,TC-21475,31907.0,FUR-TA-10004534,411.8
2018-04-02,2018-04-04,First Class,TC-21475,31907.0,TEC-AC-10000892,360.0
2018-10-06,2018-10-11,Standard Class,NZ-18565,83642.0,FUR-FU-10003247,41.96
2018-10-06,2018-10-11,Standard Class,NZ-18565,83642.0,OFF-AP-10004336,227.84
2018-10-06,2018-10-11,Standard Class,NZ-18565,83642.0,OFF-PA-10001295,37.94
2017-04-09,2017-04-14,Second Class,SW-20350,48227.0,TEC-PH-10002555,517.9
2017-04-09,2017-04-14,Second Class,SW-20350,48227.0,OFF-BI-10000831,5.28
2016-08-28,2016-09-01,Standard Class,TS-21370,60623.0,TEC-CO-10001046,2799.96
2018-10-19,2018-10-24,Second Class,HH-15010,94110.0,OFF-EN-10002973,8.96
2018-10-19,2018-10-24,Second Class,HH-15010,94110.0,OFF-LA-10001641,31.5
2018-10-19,2018-10-24,Second Class,HH-15010,94110.0,FUR-FU-10003878,30.56
2018-10-19,2018-10-24,Second Class,HH-15010,94110.0,FUR-TA-10003837,24.368
2017-11-07,2017-11-12,Standard Class,DM-13345,43055.0,TEC-AC-10002800,119.976
2018-03-03,2018-03-07,Standard Class,RE-19450,75081.0,OFF-PA-10001307,26.88
2016-11-27,2016-11-29,First Class,JD-16150,19711.0,TEC-PH-10002350,83.97
2016-11-27,2016-11-29,First Class,JD-16150,19711.0,TEC-AC-10000397,104.97
2018-03-13,2018-03-18,Second Class,BF-11215,87105.0,OFF-ST-10000615,90.8
2018-03-13,2018-03-18,Second Class,BF-11215,87105.0,TEC-PH-10004531,140.736
2018-03-13,2018-03-18,Second Class,BF-11215,87105.0,TEC-AC-10004001,214.95
2018-03-13,2018-03-18,Second Class,BF-11215,87105.0,OFF-PA-10001534,45.36
2018-03-13,2018-03-18,Second Class,BF-11215,87105.0,OFF-PA-10001815,288.24
2018-11-30,2018-11-30,Same Day,ML-17755,43615.0,OFF-AP-10003779,663.936
2015-11-17,2015-11-22,Standard Class,YC-21895,19711.0,OFF-ST-10002011,2934.33
2015-11-17,2015-11-22,Standard Class,YC-21895,19711.0,FUR-FU-10002379,124.41
2015-11-17,2015-11-22,Standard Class,YC-21895,19711.0,OFF-AR-10003752,57.75
2017-01-03,2017-01-05,First Class,LR-16915,90045.0,OFF-ST-10003692,114.46
2016-10-03,2016-10-08,Standard Class,BS-11755,90032.0,FUR-BO-10004409,120.666
2015-07-20,2015-07-24,Standard Class,KM-16375,75217.0,OFF-ST-10003306,342.864
2015-07-20,2015-07-24,Standard Class,KM-16375,75217.0,FUR-FU-10003724,16.74
2015-07-20,2015-07-24,Standard Class,KM-16375,75217.0,FUR-CH-10002024,981.372
2015-05-21,2015-05-25,Standard Class,BT-11530,92037.0,OFF-AR-10003514,31.84
2018-09-04,2018-09-05,First Class,KB-16405,92307.0,OFF-PA-10001800,12.96
2018-09-04,2018-09-05,First Class,KB-16405,92307.0,TEC-PH-10003589,43.176
2018-05-27,2018-06-02,Standard Class,DW-13480,40214.0,OFF-BI-10003364,58.34
2018-05-27,2018-06-02,Standard Class,DW-13480,40214.0,TEC-PH-10002834,539.97
2015-01-28,2015-02-03,Standard Class,JC-15340,10024.0,OFF-BI-10000343,3.928
2018-02-09,2018-02-14,Standard Class,TP-21415,77070.0,OFF-BI-10004584,252.784
2018-02-09,2018-02-14,Standard Class,TP-21415,77070.0,TEC-AC-10002402,127.984
2018-02-09,2018-02-14,Standard Class,TP-21415,77070.0,FUR-FU-10000550,3.984
2018-02-09,2018-02-14,Standard Class,TP-21415,77070.0,OFF-AP-10000055,12.992
2018-03-31,2018-04-02,Second Class,DB-12910,42420.0,FUR-FU-10001591,61.0
2018-03-31,2018-04-02,Second Class,DB-12910,42420.0,TEC-PH-10000526,671.93
2017-03-03,2017-03-08,Standard Class,BH-11710,19711.0,OFF-BI-10001071,447.86
2017-03-03,2017-03-08,Standard Class,BH-11710,19711.0,TEC-PH-10001557,479.95
2017-03-03,2017-03-08,Standard Class,BH-11710,19711.0,OFF-PA-10001977,166.44
2016-08-23,2016-08-23,Same Day,TD-20995,60440.0,OFF-SU-10004231,31.68
2016-08-23,2016-08-23,Same Day,TD-20995,60440.0,OFF-PA-10000809,10.368
2016-08-23,2016-08-23,Same Day,TD-20995,60440.0,OFF-FA-10003021,12.032
2016-08-23,2016-08-23,Same Day,TD-20995,60440.0,OFF-AP-10000696,5.768
2018-04-27,2018-05-01,Standard Class,CV-12805,76106.0,OFF-LA-10001158,33.12
2018-04-27,2018-05-01,Standard Class,CV-12805,76106.0,FUR-BO-10002268,220.2656
2018-04-14,2018-04-19,Standard Class,CS-12355,10024.0,OFF-BI-10000829,10.776
2018-04-14,2018-04-19,Standard Class,CS-12355,10024.0,FUR-BO-10003441,242.352
2018-12-22,2018-12-27,Second Class,JG-15310,2908.0,OFF-SU-10003505,695.16
2018-12-22,2018-12-27,Second Class,JG-15310,2908.0,FUR-BO-10003660,220.98
2017-12-08,2017-12-12,Standard Class,JP-16135,43229.0,OFF-BI-10001267,12.957
2018-03-23,2018-03-29,Standard Class,EC-14050,10024.0,OFF-PA-10002741,25.68
2017-07-25,2017-07-29,Standard Class,KH-16630,77070.0,OFF-LA-10004345,15.712
2018-07-10,2018-07-14,Standard Class,FG-14260,60505.0,OFF-ST-10004340,298.464
2017-07-17,2017-07-22,Standard Class,AA-10480,65807.0,OFF-PA-10001471,21.93
2017-07-17,2017-07-22,Standard Class,AA-10480,65807.0,OFF-ST-10002344,242.94
2017-07-17,2017-07-22,Standard Class,AA-10480,65807.0,OFF-PA-10001892,7.64
2017-07-17,2017-07-22,Standard Class,AA-10480,65807.0,OFF-PA-10001934,51.84
2017-07-17,2017-07-22,Standard Class,AA-10480,65807.0,OFF-ST-10000078,265.17
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,TEC-MA-10001972,837.6
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,OFF-EN-10002504,135.9
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,OFF-PA-10002160,34.68
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,FUR-CH-10001973,532.704
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,OFF-AP-10001492,43.1
2017-08-23,2017-08-30,Standard Class,MS-17770,98105.0,OFF-SU-10002189,15.88
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,FUR-CH-10003312,1123.92
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,TEC-PH-10002496,249.584
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,FUR-FU-10003464,48.672
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,OFF-AR-10000380,60.768
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,OFF-BI-10004593,78.6
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,OFF-BI-10001308,3.768
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,OFF-ST-10001780,1036.624
2016-06-11,2016-06-12,First Class,JE-15610,33801.0,OFF-ST-10003816,563.808
2018-09-08,2018-09-12,Standard Class,EB-14110,19134.0,TEC-PH-10002200,258.528
2018-10-02,2018-10-06,Standard Class,BP-11155,10011.0,OFF-PA-10004438,49.12
2015-12-16,2015-12-17,First Class,CC-12100,90049.0,FUR-FU-10004090,44.46
2015-12-16,2015-12-17,First Class,CC-12100,90049.0,FUR-CH-10002602,241.568
2015-12-16,2015-12-17,First Class,CC-12100,90049.0,TEC-AC-10001142,395.0
2015-12-16,2015-12-17,First Class,CC-12100,90049.0,TEC-PH-10004977,627.168
2015-08-24,2015-08-26,First Class,JP-15460,11572.0,FUR-FU-10004586,13.28
2015-08-24,2015-08-26,First Class,JP-15460,11572.0,OFF-BI-10001116,12.672
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,OFF-BI-10000666,30.56
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,OFF-ST-10002583,77.952
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,TEC-PH-10004908,67.992
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,OFF-EN-10001219,12.224
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,TEC-AC-10004568,44.784
2018-11-12,2018-11-18,Standard Class,LS-16975,75081.0,FUR-FU-10001756,22.848
2016-04-25,2016-04-28,First Class,JL-15850,10035.0,OFF-AP-10002311,206.43
2015-12-12,2015-12-12,Same Day,CY-12745,78207.0,OFF-BI-10003650,210.392
2018-09-25,2018-09-27,Second Class,RB-19360,45231.0,TEC-AC-10003628,119.96
2018-09-25,2018-09-27,Second Class,RB-19360,45231.0,OFF-AR-10001547,10.608
2017-09-05,2017-09-11,Standard Class,AR-10825,78745.0,FUR-CH-10002647,347.802
2018-02-11,2018-02-13,Second Class,CS-11845,98105.0,FUR-CH-10004495,963.136
2018-02-11,2018-02-13,Second Class,CS-11845,98105.0,TEC-PH-10002923,88.776
2015-06-30,2015-07-03,Second Class,AR-10825,90004.0,OFF-AR-10001374,32.4
2017-06-07,2017-06-10,First Class,RD-19810,10035.0,OFF-PA-10003441,32.4
2015-12-20,2015-12-25,Standard Class,KH-16510,98103.0,OFF-LA-10002043,31.05
2016-12-15,2016-12-18,First Class,NF-18385,43055.0,TEC-AC-10002049,2025.36
2016-12-15,2016-12-18,First Class,NF-18385,43055.0,TEC-MA-10000418,1799.994
2016-12-15,2016-12-18,First Class,NF-18385,43055.0,TEC-PH-10004908,101.988
2016-12-15,2016-12-18,First Class,NF-18385,43055.0,FUR-FU-10004091,262.864
2018-07-20,2018-07-24,Standard Class,SM-20950,55369.0,OFF-BI-10004600,735.98
2015-08-03,2015-08-05,Second Class,GH-14410,85301.0,OFF-PA-10001289,93.024
2016-08-24,2016-08-28,Standard Class,EM-13810,10009.0,FUR-TA-10001539,284.364
2016-08-24,2016-08-28,Standard Class,EM-13810,10009.0,TEC-AC-10001266,26.0
2017-03-26,2017-03-27,First Class,DB-13210,28540.0,OFF-ST-10001291,67.64
2017-03-26,2017-03-27,First Class,DB-13210,28540.0,TEC-AC-10001314,119.976
2015-09-12,2015-09-16,Second Class,PT-19090,77070.0,OFF-BI-10004040,5.18
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,OFF-EN-10001539,15.56
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,OFF-EN-10004483,78.35
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,OFF-AR-10001615,59.52
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,OFF-PA-10000327,38.52
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,TEC-PH-10001299,239.984
2015-09-21,2015-09-25,Standard Class,HF-14995,94109.0,OFF-PA-10002246,19.35
2017-10-29,2017-10-31,First Class,KW-16435,48911.0,FUR-FU-10002671,67.0
2017-05-28,2017-06-03,Standard Class,KC-16675,32303.0,FUR-CH-10003833,390.272
2017-05-28,2017-06-03,Standard Class,KC-16675,32303.0,OFF-PA-10001667,62.192
2018-12-21,2018-12-26,Second Class,PK-19075,29203.0,OFF-BI-10002003,23.88
2017-03-21,2017-03-28,Standard Class,KT-16465,60623.0,OFF-BI-10004465,3.168
2017-03-21,2017-03-28,Standard Class,KT-16465,60623.0,FUR-CH-10000665,528.43
2017-03-21,2017-03-28,Standard Class,KT-16465,60623.0,OFF-AR-10004956,13.392
2018-11-11,2018-11-18,Standard Class,EP-13915,48227.0,OFF-AR-10004260,181.86
2018-09-23,2018-09-29,Standard Class,AP-10915,80525.0,FUR-BO-10001811,180.588
2018-09-23,2018-09-29,Standard Class,AP-10915,80525.0,TEC-AC-10003280,47.984
2018-09-10,2018-09-10,Same Day,SH-20395,10024.0,OFF-PA-10004911,18.76
2018-12-05,2018-12-11,Standard Class,SM-20950,10011.0,FUR-FU-10001487,20.94
2018-12-05,2018-12-11,Standard Class,SM-20950,10011.0,FUR-FU-10000521,58.68
2018-12-05,2018-12-11,Standard Class,SM-20950,10011.0,OFF-AP-10001271,254.9
2018-11-09,2018-11-12,Second Class,BM-11650,21044.0,OFF-BI-10004728,9.64
2018-11-09,2018-11-12,Second Class,BM-11650,21044.0,TEC-AC-10004666,826.62
2018-11-09,2018-11-12,Second Class,BM-11650,21044.0,OFF-ST-10003208,1633.14
2018-11-09,2018-11-12,Second Class,BM-11650,21044.0,OFF-ST-10003208,544.38
2015-11-07,2015-11-09,First Class,TC-20980,77041.0,OFF-BI-10000632,26.046
2015-11-07,2015-11-09,First Class,TC-20980,77041.0,OFF-EN-10004773,74.352
2018-03-12,2018-03-17,Standard Class,KB-16585,1852.0,TEC-PH-10004700,69.93
2018-10-20,2018-10-22,Second Class,JE-16165,95695.0,OFF-LA-10003714,3.75
2018-10-20,2018-10-22,Second Class,JE-16165,95695.0,OFF-BI-10001787,20.928
2016-12-27,2017-01-01,Standard Class,DR-12940,60610.0,OFF-ST-10002957,12.672
2018-10-02,2018-10-08,Standard Class,RW-19630,10035.0,TEC-PH-10002115,65.99
2018-06-04,2018-06-08,Standard Class,ML-18040,77489.0,OFF-BI-10002557,6.37
2015-09-01,2015-09-04,First Class,JL-15130,77036.0,OFF-BI-10002949,3.648
2015-09-01,2015-09-04,First Class,JL-15130,77036.0,OFF-PA-10004100,31.104
2017-08-08,2017-08-13,Standard Class,CM-12655,39212.0,OFF-FA-10001883,23.34
2018-07-22,2018-07-28,Standard Class,FH-14365,10009.0,TEC-PH-10000702,29.97
2016-07-10,2016-07-10,Same Day,EH-13945,85281.0,OFF-BI-10003196,3.366
2015-12-01,2015-12-07,Standard Class,TB-21280,28540.0,TEC-PH-10001644,95.968
2018-12-18,2018-12-22,Standard Class,AH-10030,19134.0,OFF-AR-10003183,18.704
2015-05-18,2015-05-20,Second Class,TT-21070,44312.0,FUR-FU-10000308,149.232
2015-05-18,2015-05-20,Second Class,TT-21070,44312.0,OFF-PA-10001526,15.936
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,TEC-PH-10002103,601.536
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,TEC-AC-10004209,10.99
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,FUR-FU-10000397,39.88
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,OFF-PA-10002137,62.24
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,FUR-FU-10001867,53.2
2015-11-10,2015-11-16,Standard Class,RD-19900,92037.0,OFF-LA-10000407,39.84
2017-01-09,2017-01-15,Standard Class,LA-16780,93727.0,TEC-AC-10000420,349.95
2017-01-09,2017-01-15,Standard Class,LA-16780,93727.0,TEC-PH-10002726,377.928
2018-09-22,2018-09-27,Standard Class,SH-19975,77581.0,OFF-EN-10001415,13.392
2018-09-22,2018-09-27,Standard Class,SH-19975,77581.0,OFF-BI-10000773,11.228
2015-12-23,2015-12-28,Standard Class,SF-20200,47374.0,OFF-AP-10002350,207.24
2017-05-26,2017-06-01,Standard Class,TH-21235,19134.0,OFF-AR-10001919,1.504
2017-05-26,2017-06-01,Standard Class,TH-21235,19134.0,OFF-AP-10002082,34.848
2018-07-08,2018-07-10,First Class,VG-21790,94403.0,OFF-LA-10002762,75.18
2015-05-13,2015-05-17,Standard Class,NP-18325,94601.0,TEC-AC-10002800,149.97
2018-11-10,2018-11-16,Standard Class,FH-14275,10024.0,OFF-BI-10003925,931.176
2018-11-10,2018-11-16,Standard Class,FH-14275,10024.0,TEC-PH-10002200,430.88
2016-10-02,2016-10-08,Standard Class,JP-15460,8701.0,OFF-PA-10001295,94.85
2016-10-02,2016-10-08,Standard Class,JP-15460,8701.0,OFF-EN-10002500,51.12
2016-10-02,2016-10-08,Standard Class,JP-15460,8701.0,TEC-AC-10000892,90.0
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,OFF-PA-10001838,9.408
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,OFF-FA-10000735,4.672
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,TEC-PH-10001760,318.4
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,OFF-EN-10004846,12.768
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,OFF-SU-10003567,15.36
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,TEC-PH-10001557,230.376
2015-10-02,2015-10-05,First Class,ES-14080,85281.0,TEC-AC-10003038,7.16
2015-08-11,2015-08-16,Standard Class,KL-16645,10035.0,OFF-ST-10004459,375.34
2018-09-01,2018-09-05,Second Class,BN-11515,10009.0,FUR-FU-10004960,114.9
2018-04-16,2018-04-22,Standard Class,ND-18370,77095.0,OFF-BI-10000632,26.046
2018-04-16,2018-04-22,Standard Class,ND-18370,77095.0,OFF-BI-10001107,2.896
2018-04-16,2018-04-22,Standard Class,ND-18370,77095.0,OFF-ST-10002301,32.544
2017-04-24,2017-04-27,First Class,JL-15130,92503.0,OFF-BI-10003355,3.984
2017-01-15,2017-01-15,Same Day,RC-19825,6824.0,FUR-TA-10002903,181.797
2017-05-02,2017-05-02,Same Day,CC-12475,10024.0,OFF-ST-10001580,44.94
2017-05-02,2017-05-02,Same Day,CC-12475,10024.0,OFF-BI-10000315,45.576
2017-11-20,2017-11-27,Standard Class,DW-13195,77095.0,FUR-CH-10003774,318.43
2017-11-20,2017-11-27,Standard Class,DW-13195,77095.0,TEC-PH-10003095,122.92
2017-11-20,2017-11-27,Standard Class,DW-13195,77095.0,FUR-FU-10000023,7.068
2017-02-01,2017-02-03,First Class,CK-12760,22204.0,OFF-ST-10002214,56.45
2018-03-31,2018-04-05,Second Class,EG-13900,60623.0,OFF-BI-10002799,13.468
2018-12-01,2018-12-05,Standard Class,SJ-20215,75051.0,TEC-PH-10004912,219.8
2018-12-01,2018-12-05,Standard Class,SJ-20215,75051.0,FUR-CH-10002602,317.058
2018-12-10,2018-12-12,Second Class,BP-11185,98103.0,TEC-AC-10004510,49.08
2018-12-10,2018-12-12,Second Class,BP-11185,98103.0,OFF-ST-10000060,324.9
2018-12-10,2018-12-12,Second Class,BP-11185,98103.0,OFF-AR-10000799,18.24
2017-09-17,2017-09-21,Standard Class,SJ-20125,98103.0,FUR-CH-10004875,113.888
2017-09-17,2017-09-21,Standard Class,SJ-20125,98103.0,TEC-PH-10002085,105.584
2017-12-23,2017-12-29,Standard Class,MC-17590,49505.0,OFF-FA-10000992,24.85
2018-04-17,2018-04-19,First Class,BG-11740,19120.0,FUR-FU-10001473,60.312
2018-10-27,2018-10-30,Second Class,MA-17560,60610.0,OFF-AR-10003045,7.056
2018-10-27,2018-10-30,Second Class,MA-17560,60610.0,TEC-PH-10001536,27.184
2017-07-08,2017-07-14,Standard Class,CC-12220,98105.0,TEC-PH-10001580,107.984
2017-07-08,2017-07-14,Standard Class,CC-12220,98105.0,OFF-BI-10004209,19.296
2016-08-09,2016-08-14,Standard Class,RA-19885,32216.0,OFF-LA-10001613,4.608
2017-12-09,2017-12-14,Second Class,DK-12835,37064.0,FUR-TA-10001676,79.974
2017-12-09,2017-12-14,Second Class,DK-12835,37064.0,OFF-BI-10003712,2.946
2017-11-13,2017-11-17,Standard Class,LB-16795,60035.0,OFF-BI-10000285,3.136
2015-11-14,2015-11-15,First Class,CM-11815,77506.0,OFF-PA-10004609,20.736
2015-11-17,2015-11-19,First Class,TS-21205,94109.0,TEC-AC-10001314,99.98
2015-11-17,2015-11-19,First Class,TS-21205,94109.0,OFF-PA-10003395,733.95
2015-11-17,2015-11-19,First Class,TS-21205,94109.0,OFF-AP-10001242,241.44
2017-03-04,2017-03-08,Second Class,RF-19345,33180.0,OFF-LA-10001641,10.08
2015-10-11,2015-10-15,Standard Class,JF-15565,19120.0,OFF-ST-10003816,281.904
2015-10-11,2015-10-15,Standard Class,JF-15565,19120.0,OFF-EN-10002230,201.432
2015-05-22,2015-05-29,Standard Class,EH-14185,35601.0,TEC-PH-10002660,135.98
2015-05-22,2015-05-29,Standard Class,EH-14185,35601.0,TEC-PH-10003171,44.95
2015-07-15,2015-07-19,Standard Class,VW-21775,57103.0,TEC-AC-10003709,2.97
2015-07-15,2015-07-19,Standard Class,VW-21775,57103.0,OFF-FA-10000304,6.54
2016-12-27,2016-12-29,Second Class,KN-16450,93277.0,TEC-AC-10003709,7.92
2016-02-09,2016-02-16,Standard Class,SJ-20215,90049.0,FUR-CH-10002774,203.92
2018-05-08,2018-05-12,Standard Class,PS-19045,90032.0,TEC-CO-10001046,3359.952
2018-11-02,2018-11-06,Standard Class,KM-16225,66212.0,OFF-FA-10003495,18.24
2018-11-02,2018-11-06,Standard Class,KM-16225,66212.0,OFF-AR-10004685,27.78
2015-04-05,2015-04-09,Second Class,GM-14695,22304.0,OFF-AR-10004757,22.96
2015-04-05,2015-04-09,Second Class,GM-14695,22304.0,TEC-PH-10001615,28.99
2015-04-05,2015-04-09,Second Class,GM-14695,22304.0,OFF-PA-10003349,12.96
2015-04-05,2015-04-09,Second Class,GM-14695,22304.0,OFF-AR-10000127,22.96
2015-04-05,2015-04-09,Second Class,GM-14695,22304.0,OFF-SU-10002881,4164.05
2015-09-17,2015-09-24,Standard Class,KT-16465,27604.0,TEC-AC-10001109,47.984
2015-09-17,2015-09-24,Standard Class,KT-16465,27604.0,OFF-PA-10000682,4.624
2015-09-30,2015-10-06,Standard Class,MH-17785,10035.0,FUR-FU-10000221,15.24
2015-09-12,2015-09-17,Standard Class,AF-10885,45014.0,OFF-BI-10002429,63.924
2018-02-20,2018-02-25,Standard Class,JP-16135,74403.0,OFF-AR-10002375,6.56
2018-02-20,2018-02-25,Standard Class,JP-16135,74403.0,OFF-AP-10000595,13.11
2016-12-13,2016-12-15,First Class,RD-19585,92592.0,TEC-PH-10001530,494.376
2016-12-13,2016-12-15,First Class,RD-19585,92592.0,OFF-BI-10000050,29.2
2016-12-13,2016-12-15,First Class,RD-19585,92592.0,TEC-AC-10001552,248.85
2016-12-13,2016-12-15,First Class,RD-19585,92592.0,TEC-AC-10003399,36.24
2017-10-30,2017-11-04,Standard Class,JF-15295,48310.0,OFF-AR-10004078,11.68
2015-12-26,2015-12-30,Standard Class,CK-12595,92024.0,OFF-SU-10002189,11.91
2015-12-26,2015-12-30,Standard Class,CK-12595,92024.0,FUR-FU-10001852,3.48
2015-08-15,2015-08-18,First Class,KH-16510,75081.0,OFF-BI-10003638,30.96
2018-10-01,2018-10-03,First Class,CM-12655,10035.0,TEC-MA-10002428,1704.89
2016-05-23,2016-05-30,Standard Class,EB-13870,85023.0,OFF-BI-10001036,19.194
2016-05-23,2016-05-30,Standard Class,EB-13870,85023.0,OFF-AP-10004708,121.792
2018-11-16,2018-11-16,Same Day,MW-18235,94122.0,TEC-MA-10000488,1919.976
2015-11-18,2015-11-22,Standard Class,CS-11950,19140.0,OFF-BI-10003656,50.997
2015-11-18,2015-11-22,Standard Class,CS-11950,19140.0,OFF-ST-10003656,76.792
2015-11-18,2015-11-22,Standard Class,CS-11950,19140.0,TEC-PH-10001128,539.964
2015-11-18,2015-11-22,Standard Class,CS-11950,19140.0,FUR-FU-10001473,60.312
2015-11-18,2015-11-22,Standard Class,CS-11950,19140.0,OFF-BI-10004656,1.944
2015-12-30,2016-01-01,Second Class,SP-20620,78041.0,OFF-EN-10004955,12.984
2015-12-30,2016-01-01,Second Class,SP-20620,78041.0,TEC-PH-10002468,217.584
2015-12-30,2016-01-01,Second Class,SP-20620,78041.0,TEC-PH-10000576,328.776
2015-12-30,2016-01-01,Second Class,SP-20620,78041.0,OFF-BI-10002160,2.286
2015-12-30,2016-01-01,Second Class,SP-20620,78041.0,TEC-AC-10003628,47.984
2016-11-05,2016-11-11,Standard Class,GT-14635,10009.0,OFF-BI-10001116,25.344
2017-09-17,2017-09-22,Standard Class,LW-17215,10035.0,OFF-BI-10002026,232.4
2017-03-20,2017-03-25,Second Class,AH-10030,39503.0,FUR-FU-10003691,86.45
2015-09-27,2015-10-01,Standard Class,TH-21100,92037.0,FUR-CH-10002602,603.92
2015-09-27,2015-10-01,Standard Class,TH-21100,92037.0,OFF-PA-10000675,81.98
2018-12-24,2018-12-28,Standard Class,HG-15025,11572.0,FUR-CH-10002602,271.764
2018-12-24,2018-12-28,Standard Class,HG-15025,11572.0,OFF-BI-10001900,14.376
2018-11-10,2018-11-15,Second Class,EB-13750,78664.0,FUR-FU-10001468,341.96
2016-09-11,2016-09-15,Standard Class,SC-20725,92374.0,OFF-AR-10004648,181.35
2016-09-11,2016-09-15,Standard Class,SC-20725,92374.0,OFF-LA-10003190,8.64
2015-12-20,2015-12-25,Standard Class,TS-21505,38401.0,OFF-AP-10004868,43.512
2015-12-20,2015-12-25,Standard Class,TS-21505,38401.0,FUR-CH-10004287,662.88
